source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
"Renamo war einstmals eine berüchtigte Rebellenbewegung, die anfänglich vom von Weißen regierten Rhodesien und später der Apartheitsregierung Südafrikas unterstützt wurde im Bemühen, die unabhängige Regierung des Landes zu destabilisieren.","Renamo was once a notorious rebel movement, initially backed by white-ruled Rhodesia and then South Africa's apartheid government as part of efforts to destabilise the country's independent government.",Renamo was once a notorious rebel movement that was initially backed by the white-ruled Rhodesia and later by South Africa's apartheid government in an effort to destabil,"Renamo was once a notorious rebel movement that was initially supported by the Rhodesian government, which was run by whites, and later by the apartheid government of South Africa, in an attempt to destabilise the country's independent government.","Renamo was once a notorious rebel movement that was initially supported by Rhodesia, which was run by whites, and later by the apartheid government of South Africa, in an attempt to destabilise the country's independent government.",0.848,36.07,30.38,32.32,-3.75,0.8348,0.8796,0.8832,0.0484
"Noch bis September diesen Jahres würde allerdings erst einmal die Bestandsaufnahme durchgeführt werden, im Rahmen derer die am Sanierungsgebiet Beteiligten einen Fragebogen zum Ausfüllen bekommen.","First, however, stocktaking will be carried out until September of this year, as part of which, those with a stake in the regeneration area will receive a survey to fill out.","However, until September this year, a survey will be carried out, during which those involved in the area to be renovated will be asked to fill in a questionnaire.","However, until September this year, a stocktaking exercise will be carried out, during which the people involved in the area to be renovated will be asked to complete a questionnaire.","However, until September this year, a stocktaking exercise will be carried out, during which the people involved in the area to be renovated will be asked to complete a questionnaire.",0.848,14.48,13.3,13.3,-1.1799999999999997,0.8188,0.8312,0.8312,0.012400000000000078
Neben Trump Jr. waren auch Trumps Berater und Schwiegersohn Jared Kushner sowie sein damaliger Wahlkampfchef Paul Manafort bei dem Gespräch dabei.,"In addition to Trump Jr., Trump's adviser and son-in-law Jared Kushner and his former campaign manager Paul Manafort were also present at the meeting.","In addition to Trump Jr., Trump's adviser and son-in-law Jared Kushner and his former campaign chief Paul Manafort were also present at the meeting.","In addition to Trump Jr., Trump's adviser and son-in-law, Jared Kushner, and his former campaign manager, Paul Manafort, were also present at the meeting.","In addition to Trump Jr., Trump's son-in-law Jared Kushner and his former campaign manager Paul Manafort were also at the meeting.",0.848,89.85,65.78,75.43,-14.419999999999987,0.9376,0.9287,0.9238,-0.013800000000000034
"In einer gemeinsamen Sitzung bereiteten sich am Samstag die Gremien aus Haslach, Hofstetten, Mühlenbach, Fischerbach, Steinach und Welschensteinach auf die Veränderungen vor.","In a joint meeting on Saturday, the committees from Haslach, Hofstetten, Mühlenbach, Fischerbach, Steinach and Welschensteinach prepared for the changes.","At a joint meeting on Saturday, the committees from Haslach, Hofstetten, Mühlenbach, Fischerbach, Steinach and Welschensteinach prepared for the changes","At a joint meeting on Saturday, the committees from Haslach, Hofstetten, Mühlenbach, Fischerbach, Steinach and Welschensteinach prepared for the changes.","At a joint meeting on Saturday, the committees from Haslach, Hofstetten, Mühlenbach, Fischerbach, Steinach and Welschensteinach were preparing for the changes.",0.848,91.98,95.91,81.96,-10.02000000000001,0.908,0.9281,0.9133,0.005299999999999971
"""Ich bleibe meiner Linie treu"", wetterte sie, indem sie bestärkte, die PQ sei ""unredlich"" vorgegangen und es ""fehle ihr an Härte"".","""I am starting my journey,"" she stormed, maintaining that the Quebec Party had been ""dishonest"" and ""lacking rigour.""","""I stick to my line,"" she said, insisting that the PQ had been ""unfair"" and that it was ""lacking in toughness.""","'I remain true to my line', she said, saying that the PQ had been 'unfair' and that it was 'lacking in strength'.","""I remain true to my line,"" she raged, reaffirming that the PQ had been ""unfair"" and it was ""lacking in toughness.""",0.848,12.53,4.94,12.53,0.0,0.7481,0.6986,0.7762,0.028100000000000014
"„Die Stadt ist definitiv in der Comedy-DNA von Larrys gesamter Arbeit“, sagte Steinberg.","""The city is definitely in the comedy DNA of all of Larry's work,"" Steinberg said.","""The city is definitely in the comedy DNA of Larry's entire work,"" Steinberg said.","'The city is definitely in the comedy DNA of Larry's entire work,' said Steinberg.","""The city is definitely in the comedy DNA of Larry's entire career,"" said Steinberg.",0.848,76.0,45.09,57.26,-18.740000000000002,0.9395,0.9334,0.9135,-0.026000000000000023
"Die genauen Vorgänge bei der Entstehung von Sternen aus großen Gaswolken - und damit auch der Entstehung von Planeten, die diese Sterne umkreisen - liegen immer noch im sprichwörtlichen Dunkeln.",The precise processes for the formation of stars from large gas clouds - and thus the formation of the planets that orbit these stars - lie in proverbial darkness.,The exact processes involved in the formation of stars from large gas clouds - and therefore also the formation of planets that orbit these stars - are still in the proverbial dark.,The precise processes involved in the formation of stars from large gas clouds - and therefore also the formation of planets that orbit these stars - are still in the dark.,The exact processes of the formation of stars from large gas clouds - and therefore also the formation of planets that orbit these stars - are still in the dark.,0.848,47.97,51.98,51.48,3.509999999999998,0.9012,0.9011,0.8979,-0.0032999999999999696
"Außerdem ist er aus der Sicht des Dienstleistungsangebots relativ gesättigt.""","In addition, it's relatively saturated from the perspective of the offer of services.""","It is also relatively saturated from the point of view of the supply of services.""","In addition, it is relatively saturated from the point of view of service provision.","Moreover, it is relatively saturated from the point of view of the supply of services.",0.848,31.47,24.21,23.69,-7.779999999999998,0.9093,0.8961,0.883,-0.02629999999999999
"Dieser Contest, so erklärte Bezirksbürgermeister Joachim Schmidt, sei eine Neuheit.","This contest is a novelty, explains district mayor Joachim Schmidt.","This contest, explained district mayor Joachim Schmidt, is a novelty.","This contest, explained Joachim Schmidt, the district mayor, is a novelty.","This competition, explained Joachim Schmidt, the district mayor, is a novelty.",0.848,32.77,17.02,15.72,-17.050000000000004,0.9482,0.9354,0.9257,-0.022500000000000075
"Auch Mittelfeldspieler Luca Torró war nach einer Schambeinverletzung wieder dabei und sollte mit seiner Kopfballstärke verhindern, dass die SGE weitere Tore nach Standards kassiert.",Midfielder Luca Torró was also back after a pubic bone injury and tasked to use his aerial prowess to prevent goals against Frankfurt from set pieces.,Midfielder Luca Torró was back after a groin injury and was expected to use his heading ability to prevent SGE from scoring more goals.,Midfielder Luca Torró was also back after a groin injury and should have prevented the SGE from scoring further goals with his heading ability.,"Also, midfielder Luca Torró was back after a thigh injury and should use his heading ability to prevent the SGE from scoring further goals after the standards.",0.848,19.56,29.94,11.65,-7.909999999999998,0.776,0.7468,0.715,-0.061000000000000054
Models können ihre Bilder online oder persönlich bei offenen Casting-Aufruf in Los Angeles und New York einreichen.,Models can submit pics online or in person at open casting calls in Los Angeles and New York.,Models can submit their images online or in person at open casting calls in Los Angeles and New York.,Models can submit their pictures online or in person at open casting calls in Los Angeles and New York.,Models can submit their photos online or in person at an open casting call in Los Angeles and New York.,0.848,80.32,80.32,53.69,-26.629999999999995,0.9519,0.9543,0.9449,-0.007000000000000006
"""Dieser Nodosaurier ist wirklich bemerkenswert, weil er vollständig mit konservierter schuppiger Haut bedeckt ist, aber auch in drei Dimensionen erhalten bleibt und die ursprüngliche Form des Tieres beibehält"", sagte Brown.","'This nodosaur is truly remarkable in that it is completely covered in preserved scaly skin, yet is also preserved in three dimensions, retaining the original shape of the animal,' said Brown.","""This nodosaur is really remarkable because it's completely covered in preserved scaly skin, but also preserved in three dimensions and retains the original shape of the animal,"" Brown said.","This nodosaur is really remarkable because it is completely covered in preserved scaly skin, but also remains in three dimensions and retains the original form of the animal.","""This nodosaur is really remarkable because it is completely covered in preserved scaly skin, and is also three-dimensional and retains the original shape of the animal,"" said Brown.",0.848,44.51,32.65,44.65,0.14000000000000057,0.8963,0.8762,0.8832,-0.0131
