source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
"Seit dem Monat Oktober ist ein Manifest im Umlauf, das von prominenten Persönlichkeiten der Palliativpflege wie Dr. Balfour Mount und Dr. Bernard Lapointe unterzeichnet wurde, um ihren Widerspruch zu einer derartigen Initiative zu bekunden.","Since October, a manifesto, signed by palliative care luminaries including Dr Balfour Mount and Dr Bernard Lapointe, has been circulating to demonstrate their opposition to such an initiative.","A manifesto has been circulating since October, signed by prominent figures in palliative care such as Dr Balfour Mount and Dr Bernard Lapointe, to express their opposition to such an initiative.","Since October, a manifesto has been circulating, signed by prominent figures in palliative care such as Dr Balfour Mount and Dr Bernard Lapointe, to express their opposition to such an initiative.","Since October, a manifesto has been circulating, signed by prominent figures in palliative care such as Dr Balfour Mount and Dr Bernard Lapointe, to express their opposition to such an initiative.",0.844,47.74,54.67,54.67,6.93,0.9,0.9034,0.9034,0.0033999999999999586
"Hinweise, die über die Ursache des Unfalls Aufschluss geben, können unter rund um die Uhr geschalteten und kostenfreien Hotline der Bundespolizei unter Telefon 0800/6888000 oder jede anderen Polizeidienststelle gegeben werden.",Any information that can be provided about the cause of the accident can be given by calling the free 24-hour police hotline on 0800/688 8000 or at any police station.,"Clues as to the cause of the accident can be reported to the Federal Police's 24-hour, toll-free hotline on 0800/6888000 or any other police station.",Information about the cause of the accident can be given at any time on the Bundespolizei's 24-hour free hotline on 0800/6888000 or any other police station.,Information about the cause of the accident is available around the clock on Bundespolizei's 24/7 free hotline on 0800/6888000 or any other police station.,0.844,31.01,39.1,24.93,-6.080000000000002,0.8661,0.8424,0.8131,-0.052999999999999936
Wie habt ihr Costa Rica und seine Wellen zum Surfen kennengelernt?,How did you discover Costa Rica and its waves for surfing?,How did you come to know Costa Rica and its waves for surfing?,How did you come to know Costa Rica and its waves for surfing?,How did you discover Costa Rica and its waves to surf?,0.844,61.63,61.63,72.93,11.300000000000004,0.9397,0.9397,0.9289,-0.010800000000000032
"Jeder Charakter wurde nicht durch seine Arbeit, sondern durch seine Persönlichkeit definiert, die durch die Interaktion als Freund glänzte.","Each of the characters were not defined by their work, but rather their personalities, which shone through the interaction as friends.","Each character was defined not by their work, but by their personality, which shone through in their interactions as friends.","Each character was defined not by their work, but by their personality, which shone through in the interaction as a friend.","Each character was not defined by his work, but by his personality, which shone through in the interaction as a friend.",0.844,31.82,32.24,22.68,-9.14,0.9237,0.9029,0.8922,-0.03149999999999997
"Laut Stellenanzeige wurden Frauen im Alter von 18 bis 22 mit guter Figur und ""harmonischen Gesichtszügen"" gesucht.","The district's advertisement called for female applicants 18 to 22 years old, with a good figure and ""the five facial features in proper order.""","According to the job posting, women aged 18 to 22 with a good figure and ""harmonious facial features"" were being sought.","According to the job advertisement, women aged 18-22 with a good figure and 'harmonious facial features' were being sought.","According to the job posting, women aged 18 to 22 with good figure and ""harmonious facial features"" were being sought.",0.844,24.61,15.75,15.01,-9.6,0.8428,0.8401,0.8372,-0.005599999999999938
"2016 seien damit in Deutschland 50 Millionen Euro umgesetzt worden, hauptsächlich über Werbung, Sponsoring und große Turniere.","In 2016, it turned over 50 million euros in Germany, many through advertising, sponsorship and big tournaments.","In 2016, 50 million euros were converted in Germany, mainly through advertising, sponsorship and large tournaments.","In 2016, EUR 50 million was spent in Germany, mainly through advertising, sponsorship and major events.","In 2016, EUR 50 million was invested in Germany, mainly through advertising, sponsorship and major events.",0.844,34.92,30.69,30.69,-4.23,0.8972,0.8599,0.859,-0.03820000000000001
"Letztes Jahr gab die russische Auslandsvertretung rund 35.000 Visas, in erster Linie Reisevisas, an iranische Bürger aus.","Last year, the Russian diplomatic mission in Iran issued about 35,000 visas, mostly travel, to Iranian citizens.","Last year, the Russian Foreign Ministry issued about 35,000 visas to Iranian citizens, mainly tourist visas.","Last year, the Russian Foreign Ministry issued approximately 35 000 visas to Iranian citizens, mainly tourist visas.","Last year, the Russian Embassy issued about 35 000 visas, mainly tourist visas, to Iranian citizens.",0.844,35.57,25.24,39.22,3.6499999999999986,0.9111,0.9086,0.9073,-0.0038000000000000256
"""Bei seinem Sieg würde der heutige Zustand einkonserviert und im tschechischen Fußball ginge es überhaupt nicht voran.""","""If he wins, current situation will be preserved and nothing in football would move forward.""","""If they win, the current state will be conserved, and Czech football will not move forward.""","'If he wins, the current state of affairs will be preserved and Czech football will not move forward.'","""If he wins, the current state will be conserved and Czech football will not move forward at all.""",0.844,17.0,21.99,24.06,7.059999999999999,0.8392,0.8855,0.8615,0.022300000000000098
"Ihr Zeitlupentempo maßen sie, als sie vor Spitzbergen sechs Tiere mit einem Sender ausstatteten.","Their slow speed was measured by researchers off Svalbard, who fitted six animals with a tracker.",Their time-lapse speed measured as they fitted six animals with a transmitter on Spitzbergen.,They measured their time-lapse speed when they equipped six animals with a transmitter in front of Spitzbergen.,Your time-lapse speed was measured as they equipped six animals with a transmitter in front of Spitzbergen.,0.844,23.33,15.46,20.11,-3.219999999999999,0.6361,0.7059,0.6942,0.05810000000000004
"Einige Bewohner, einschliesslich der Blogger, die über die Gentrifizierung des East Village schreiben, haben die Idee des Verkaufs von Extra Place abgelehnt, mit dem Argument, dass dieses öffentliche Grundstück, so bescheiden wie es ist, weiterhin öffentlich bleiben soll.","Some residents, including bloggers who write about the gentrification of the East Village, have opposed the idea of selling Extra Place, arguing that the piece of public property, modest as it is, should remain public.","Some residents, including bloggers who write about the gentrification of the East Village, have rejected the idea of selling Extra Place, arguing that the public land, no matter how small, should remain public.","Some residents, including bloggers who write about the gentrification of the East Village, have rejected the sale of Extra Place, arguing that this public land, however modest, should remain in public hands.","Some residents, including bloggers, have rejected the sale of Extra Place, arguing that this public plot, as modest as it is, should remain public.",0.844,67.67,51.86,37.31,-30.36,0.8854,0.8846,0.8498,-0.035599999999999965
"Das Ereignis war eine Wall Street-Gala, die Millionen von Dollar für obdachlose Veteranen in New York City sammelte.",The event was a Wall Street gala that raised millions of dollars for homeless veterans in New York City.,The event was a Wall Street gala that raised millions of dollars for homeless veterans in New York City.,The event was a Wall Street gala that raised millions of dollars for homeless veterans in New York City.,The event was a Wall Street gala that raised millions of dollars for homeless veterans in New York City.,0.844,100.0,100.0,100.0,0.0,0.961,0.961,0.961,0.0
"Europa werde sich so schnell nicht aus einer Rezession befreien können, zudem gebe es weitere Zeichen der Schwäche bei den Banken.",He also claimed that Europe is not likely to shake off a recession quickly and that there are further signs of weakness in the banks.,"Europe would not be able to get out of a recession so quickly, and there are other signs of weakness in the banks.","Europe will not be able to get out of a recession so quickly, and there are further signs of weakness in the banks.","Europe will not be able to get out of a recession so quickly, and there are further signs of weakness in the banks.",0.844,29.11,40.43,40.43,11.32,0.8569,0.8784,0.8784,0.021499999999999964
"Und Briefe riechen immer nach Rauch, denn damals zündete man ein Feuer wegen des Lichtes an.","And letters always smell like smoke because, back then, you lit a fire for light.","And letters always smell of smoke, because they used to light a fire for the light.","And letters always smell of smoke, because in those days they lit a fire for the light.","And letters always smell of smoke, because back then they lit a fire because of the light.",0.844,23.29,29.74,23.71,0.4200000000000017,0.8056,0.8501,0.8544,0.048800000000000066
