source,reference,base_prediction,sc_initial,sc_corrected,sc_final,base_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,base_comet,sc_initial_comet,sc_final_comet,comet_diff
"Auslegungssache, wie so vieles in dem Entwurf, der Mursi zur Unterschrift vorliegt und nach seinen Worten ""sehr bald"" den Ägyptern zur Volksabstimmung präsentiert werden wird.","Open to interpretation, like so much in the draft submitted by Mursi to be signed and that, in his own words, will be submitted to Egyptians for referendum ""very soon.""","The subject of interpretation, like so many things in the draft that Mursi has in front of him and which, according to his words, ""very soon"" will be presented to the Egyptians for a referendum.","It is a matter of interpretation, like so many things in the draft that Mursi has before him and which, according to his words, will be presented to the Egyptian people for a referendum ""very soon"".","It is an interpretation, like so many things in the draft that Mursi has before him and which, according to him, will be presented to the Egyptians for a referendum ""very soon"".",0.824,14.52,21.53,20.56,6.039999999999999,0.8155,0.837,0.8176,0.0020999999999999908
"Neben den Beratungen bietet das neue Quartiersbüro aber auch Prävention, Gesundheitskurse und Wellness an.","Apart from advice, the new accommodation office also offers courses in prevention, health and wellness.","In addition to the consultations, the new office also offers prevention, health courses, and wellness.","In addition to the consultations, the new office also offers prevention, health courses and wellness.","In addition to the consultations, the new residential office also offers prevention, health courses and wellness.",0.824,21.75,23.07,21.75,0.0,0.827,0.8312,0.8373,0.010300000000000087
"Und Windows 7 muss kompakter, viel kompakter sein als Vista.","And Windows 7 should be less, much less than Vista.",And Windows 7 must be much more compact than Vista.,And Windows 7 has to be much more compact than Vista.,And Windows 7 must be much more compact than Vista.,0.824,23.02,22.78,23.02,0.0,0.8156,0.8154,0.8156,0.0
"""Er war fortschrittlich für seine Zeit und beendete zum Beispiel das Anketten der sogenannten Irren.","""He was progressive for his time and ended, for example, the practice of chaining up the so-called mad men.","""He was progressive for his time and ended, for example, the chaining of so-called madmen.""","He was progressive for his time and ended, for example, the inquisition of the so-called madmen.","He was advanced for his time and ended, for example, the inquisitions of the so-called lunatics.",0.824,61.79,57.93,46.22,-15.57,0.9018,0.8176,0.7235,-0.17830000000000001
"Im Jahr 2003 wurde die Provinz offiziell in Papua und West Papua aufgeteilt, wobei der unabhängige Teil Papua-Neuguineas den östlichen Teil der Insel umfasste.","In 2003, the province was officially split into Papua and West Papua, with independent Papua New Guinea occupying the eastern part of the island.","In the year 2003, the province was officially divided into Papua and West Papua, with the independent part of Papua New Guinea including the eastern part of the island.","In 2003, the province was officially divided into Papua and West Papua, with the independent part of Papua New Guinea covering the eastern part of the island.","In 2003, the province was officially divided into Papua and West Papua, whereas the independent part of Papua New Guinea covered the eastern part of the island.",0.824,54.9,61.81,58.16,3.259999999999998,0.8921,0.9185,0.9071,0.015000000000000013
"Im Afghanistan hofft Barack Obama darauf, dass das Wunder sich wiederholt.","Barack Obama hopes that, in Afghanistan, the miracle will repeat itself.","In Afghanistan, Barack Obama hopes that the miracle will repeat itself.",Barack Obama hopes that the miracle will be repeated in Afghanistan.,"In Afghanistan, Barack Obama hopes that the miracle will be repeated.",0.824,57.73,29.7,29.63,-28.099999999999998,0.9544,0.9489,0.9401,-0.01429999999999998
"""Das schließe ich aus"". Wie es mit der Immobilie weitergeht, konnte Jochner-Weiß nicht sagen, es gebe mehrere Überlegungen.","""I can rule that out."" What will happen to the building, Jochner-Weiss cannot say; that needs more consideration.",Task: Translate the given German sentence into English.,"'I don't think so'. Jochner-Weiß could not say how the real estate situation would continue, as there were several considerations.","""That's not the case"". Jochner-Weiß could not say what will happen with the real estate, there are several considerations.",0.824,1.23,2.36,4.58,3.35,0.4015,0.7309,0.7579,0.3564
"Das aufgedeckte rechtsextremistische Netzwerk offenbart jedoch Ausmaße, deren Dimension noch längst nicht absehbar ist.","The right-wing extremist network that has now been discovered, however, is on a scale that has not yet been fully understood.","The uncovered right-wing extremist network, however, reveals dimensions whose extent is still far from being foreseeable.","The uncovered right-wing extremist network, however, reveals dimensions that are still far from being foreseeable.","The uncovered right-wing extremist network, however, reveals dimensions that are still far from being foreseeable.",0.824,10.78,10.66,10.66,-0.11999999999999922,0.8798,0.8676,0.8676,-0.012199999999999989
"In der Nacht wirkt die ganze Fassade noch plastischer, dramatischer und die spezielle Anleuchtung verstärkt den Glanz der Farben noch.","At night, the entire facade of the house seems even more dramatical, it is lit so that the gloss paint impression would be further enhanced.","In the night, the entire facade appears even more plastic, dramatic, and the special lighting enhances the shine of the colors even more.","At night, the whole facade looks more plastic, more dramatic, and the special lighting enhances the brilliance of the colours.","In the night, the whole façade becomes more plastic, more dramatic, and the special lighting intensifies the brilliance of the colors.",0.824,17.25,11.54,7.24,-10.01,0.8578,0.8465,0.8414,-0.01639999999999997
"Er rückte seine Fähigkeit in den Vordergrund, gute Entscheidungen zu treffen und das Bild, das die Welt von den Vereinigten Staaten hat, zu erneuern.",He put forward his ability to make the right decisions and to restore the image of the United States in the world.,He brought his ability to make good decisions and to renew the image of the United States in the world to the forefront.,He put his ability to make good decisions and to renew the image of the United States in the world at the forefront.,He emphasized his ability to make good decisions and to renew the image the world has of the United States.,0.824,51.03,52.65,29.99,-21.040000000000003,0.9088,0.9047,0.8931,-0.015700000000000047
"Sie waren in separaten Räumen in ESPN-Büros in Los Angeles, bis Garcia, der ungeschlagene World Boxing Council Leichtgewicht-Champion, den Flur hinunter ging, um Lomachenko, den World Boxing Organisation Super-Federgewicht-Champion zu begrüßen.","They were in separate rooms at ESPN offices in Los Angeles until Garcia, the unbeaten World Boxing Council lightweight champion, walked down the hallway to greet Lomachenko, the World Boxing Organization super-featherweight champion.","They were in separate rooms in ESPN offices in Los Angeles until Garcia, the undefeated World Boxing Council Lightweight Champion, walked down the hallway to greet Lomachenko, the World Boxing Organization Super-Federgewicht Champion.","They were in separate rooms in ESPN offices in Los Angeles, until Garcia, the undefeated World Boxing Council lightweight champion, went down the corridor to greet Lomachenko, the World Boxing Organisation super-featherweight champion.","They were in separate rooms until Garcia, the undefeated World Boxing Council lightweight champion, went down the corridor to greet Lomachenko, the World Boxing Organisation super-featherweight champion.",0.824,66.99,55.89,47.74,-19.249999999999993,0.8519,0.8759,0.8409,-0.01100000000000001
"Es meldete Einnahmen für 2013 von 1,2 Milliarden $, ein Anstieg von 6 Prozent im Vergleich zum Vorjahr.","It posted revenues of $1.2 billion in 2013, up 6 percent from the year earlier.","It reported revenues of $1.2 billion for 2013, an increase of 6 percent compared to the previous year.","It reported revenues of $1.2 billion for 2013, an increase of 6% on the previous year.","It recorded revenues for 2013 of 1.2 billion dollars, an increase of 6% compared to the previous year.",0.824,23.89,23.59,5.56,-18.330000000000002,0.9311,0.9216,0.9025,-0.02860000000000007
"Denn es ist an der Gesamtheit gelegen, ob die Europäer die Last ihrer Schulden reduzieren, sich von den Märkten frei machen und eine Zukunft durch Investitionen anbahnen können.","Because it is by all working together, that Europeans will be able reduce the weight of their individual debts, to free themselves from the markets and to prepare for the future by investing in it.","For it is up to the entirety whether the Europeans can reduce their debts, free themselves from the markets, and initiate a future through investments.","It is up to the whole of Europe whether the Europeans can reduce their debts, free themselves from the markets and create a future through investment.","It is up to the whole of Europe whether the Europeans can reduce their debts, free themselves from the markets and create a future through investment.",0.824,13.51,15.86,15.86,2.3499999999999996,0.8059,0.8228,0.8228,0.016900000000000026
"Der Eigentümer von Prestige Cruises, die Private-Equity-Gesellschaft Apollo Global Management LLC (APO.N) besitzt auch einen Anteil von 20 Prozent an Norwegian Cruise.","The owner of Prestige Cruises, private equity firm Apollo Global Management LLC (APO.N), also owns a 20 percent stake in Norwegian Cruise.","The owner of Prestige Cruises, the private equity firm Apollo Global Management LLC (APO.N), also owns a 20 percent stake in Norwegian Cruise.","The owner of Prestige Cruises, Apollo Global Management LLC (APO. N), also owns 20% of Norwegian Cruise.","Prestige Cruises, owned by the private equity firm Apollo Global Management LLC (APO. N), also owns a 20% stake in Norwegian Cruise.",0.824,90.96,59.04,73.59,-17.36999999999999,0.9444,0.8695,0.9097,-0.034700000000000064
