source,reference,base_prediction,sc_initial,sc_corrected,sc_final,base_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,base_comet,sc_initial_comet,sc_final_comet,comet_diff
"Die Gasfernleitung wurde konzipiert, um fünfzig Jahre lang zu funktionieren, ohne auch nur der geringsten Reparatur unterzogen werden zu müssen.",The gasduct was designed to work for 50 years without any need for even the smallest repair.,The gas pipeline was designed to function for fifty years without requiring any repairs at all.,The gas pipeline was designed to operate for 50 years without any repairs whatsoever.,The gas pipeline was conceived to function for 50 years without even the slightest repair.,0.838,11.69,28.48,19.77,8.08,0.8863,0.8667,0.8674,-0.018900000000000028
"Das Spiel der Broncos war wohl ein gutes Spiel, ich habe es noch nicht angesehen, aber was war das Ergebnis? 16 : 12 ?","The Broncos game was probably a good game, I haven't watched it yet but what was the score? 16-12?","The game of the Broncos was probably a good game, I haven't seen it yet, but what was the result? 16:12?","The Broncos game was probably a good game, I haven't seen it yet, but what was the result? 16 : 12?","The Broncos game was probably a good game, I haven't watched it yet, but what was the result? 16:12?",0.838,42.0,57.53,68.42,26.42,0.8757,0.9112,0.9053,0.02959999999999996
"Mach ein soziales Jahr, da gibt es einen Einblick, da kann man sehen, wie es vor Ort, im Brennpunkt vielleicht auch, wirklich ist.","Do a social year, you can get an insight, can see what it is really like on site, in the thick of things too perhaps.","Make a social year, then you'll get a glimpse of how it really is here, in the heart of it.",Do a year of social work and you will see what it is really like.,"Do a year of social service, you will get a feel for how it really is on the ground.",0.838,13.41,16.98,4.8,-8.61,0.7116,0.6898,0.7423,0.03069999999999995
"Härtere Gesetze werden in Großbritannien, Neuseeland, Südafrika und Indien erwogen.","Tougher laws are being considered in Britain, New Zealand, South Africa and India.","Stricter laws are being considered in Great Britain, New Zealand, South Africa, and India.","Stricter laws are being considered in Britain, New Zealand, South Africa and India.","Tougher legislation is being mooted in Britain, New Zealand, South Africa and India.",0.838,60.32,93.06,68.04,7.720000000000006,0.9525,0.9564,0.9271,-0.025399999999999978
"Sein zweites Anliegen sei, der Kunst in schnelllebiger Zeit wieder zu mehr Stellenwert zu verhelfen: ""Die Wahrnehmung von Bildwelten ist heute von Reklame geprägt, und die ist laut.","His second point is that he wants to help art once more to take a more significant place in this fast moving age: ""The perception of the visual world today is shaped by advertising, which is loud.","His second goal should be to help art gain more value in fast-paced times: ""The perception of art worlds is today dominated by advertising, and that is loud.""","His second request is to help art to regain more importance in a fast-moving world: 'The perception of the world of images is today dominated by advertising, and that is loud.","His second aim is to give more value to art in a fast-paced world: ""The perception of the world of images is today dominated by advertising, and that is loud.",0.838,18.09,11.42,20.52,2.4299999999999997,0.8352,0.8616,0.8479,0.012699999999999934
"Wir wissen ohne den Schatten eines Zweifels, dass wir ein echtes neues Teilchen haben, und dass es dem vom Standardmodell vorausgesagten Higgs-Boson stark ähnelt.","We know without a shadow of a doubt that it is a new authentic particle, and greatly resembles the Higgs boson predicted by the Standard Model.","We are certain without any doubt that we have a genuine new particle, and that it closely resembles the Higgs boson predicted by the standard model.",We know without any shadow of a doubt that we have a real new particle and that it is very similar to the Higgs boson predicted by the Standard Model.,We know without any shadow of a doubt that we have a real new particle and that it is very similar to the Higgs boson predicted by the Standard Model.,0.838,30.62,46.51,46.51,15.889999999999997,0.9091,0.9127,0.9127,0.0035999999999999366
Die Verbreitung von Lebensmittelallergien unter Kindern hat laut CDC zwischen 1997 und 2007 um 18 Prozent zugenommen.,The CDC found the prevalence of food allergies among children increased 18 percent between 1997 and 2007.,"According to the CDC, the prevalence of food allergies in children increased by 18% between 1997 and 2007.","According to the CDC, the incidence of food allergies in children has increased by 18% between 1997 and 2007.","According to the CDC, the prevalence of food allergies in children between 1997 and 2007 increased by 18 percent.",0.838,38.09,24.42,33.46,-4.630000000000003,0.9325,0.9211,0.9274,-0.005099999999999993
"Ihr Motto auf dem großen Plakat hieß ""Wir sind gegen Bauruinen"".","Their motto, on the large billboard stated ""We are against unfinished buildings"".","Your slogan on the big poster read ""We are against Bauruinen"".",The slogan on the big poster was 'We are against building ruins'.,"The slogan on the big poster read ""We are against building ruins"".",0.838,20.82,7.33,20.8,-0.019999999999999574,0.6997,0.817,0.8411,0.14139999999999997
"In diesen Investionen fährt IBM auch nach 2008 fort, als die neuzeitliche Finanzkrise zum ersten Mal wie ein Sturm über die Welt fegte.","It has continued the investments even after 2008, when the modern economic crisis first hit the world.","IBM continues to invest in these areas even after 2008, when the global financial crisis hit for the first time like a storm.","IBM has continued to invest in these areas since 2008, when the global financial crisis struck for the first time.","IBM has continued to invest in these areas since 2008, when the global financial crisis struck for the first time.",0.838,21.59,14.61,14.61,-6.98,0.8442,0.8629,0.8629,0.01870000000000005
"Er muss mindestens die gleichen Chancen wie die vor ihm erhalten, aber dies hängt natürlich von der Mannschaftsaufstellung in den Vereinigten Arabischen Emiraten ab.",He must at least be afforded the same opportunity as those before him but this will of course depend on the make-up of the side in the UAE.,"He must have the same chances as those before him, but this of course depends on the team composition in the United Arab Emirates.","He must at least have the same chances as those who went before him, but of course this depends on the team selection in the United Arab Emirates.","He must at least have the same chances as those who came before him, but of course this depends on the team line-up in the United Arab Emirates.",0.838,15.23,15.1,15.1,-0.13000000000000078,0.8546,0.8527,0.8544,-0.00019999999999997797
"Darüber hinaus werden durch diese Gesetze ebenfalls die Zeiträume für die vorzeitige Stimmabgabe verkürzt, das Recht für ungültig erklärt, sich am Wahltag als Wähler zu registrieren, und Staatsbürgern das Wahlrecht abgesprochen, für die eine Gerichtsakte vorliegt.","Furthermore, these laws also reduce early voting periods, invalidate the right to register as a voter on election day and withdraw the right to vote of citizens with a criminal record.","In addition, these laws will also shorten the time periods for early voting, declare invalid the right to register as a voter on election day, and specify that only citizens with a court order have the right to vote.","In addition, these laws also shorten the periods for early voting, declare invalid the right to vote on election day, and state that citizens who have a court order can vote.","In addition, these laws also shorten the periods for early voting, declare invalid the right to vote on election day, and state that citizens who have a court order can vote.",0.838,34.92,19.45,19.45,-15.470000000000002,0.8362,0.8019,0.8019,-0.03430000000000011
"Im Gegenzug sollte der Staat Aktienoptionsscheine der Finanzgesellschaften erhalten, die bei entsprechender Kursentwicklung eingelöst werden könnten, um die Belastung für die Staatskasse zu reduzieren.","In turn, the United States was to obtain stock purchase warrants from the finance companies that could be discharged once share prices were appropriate, in order to reduce the burden on the National Treasury.","In return, the state should receive stock options of financial companies that can be redeemed at a favorable price, in order to reduce the burden on the state treasury.","In return, the State should receive stock options issued by financial companies that can be redeemed when the market rises, in order to reduce the burden on the Treasury.","In return, the State should receive stock options issued by financial companies that can be redeemed when the market rises, in order to reduce the burden on the Treasury.",0.838,25.8,27.16,27.16,1.3599999999999994,0.8102,0.8335,0.8335,0.023299999999999987
