source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
"Dabei handelt es sich um ein internetfähiges Gerät und man zahlt dafür nur ein einziges Mal, nämlich beim Kauf, und nicht Monat für Monat.","It's a connected device and is paid for when it's purchased, not month by month.","It is an internet-enabled device and you pay only once, when you buy it, and not month after month.","This is an internet-enabled device and you pay for it only once, when you buy it, and not month after month.","It is a device with Internet access and you pay only once, at the time of purchase, not on a monthly basis.",0.819,6.62,6.19,4.12,-2.5,0.8559,0.8602,0.8337,-0.022199999999999998
"Die zuständige Polizei in Lübeck wollte zunächst keine Angaben zum Tathergang oder der Beziehung zwischen Täter und Opfer machen; sie bestätigte aber, dass ein Mensch getötet worden sei.","The police force in Lübeck dealing with the crime initially did not want to disclose any information on the crime or the relationship between the perpetrator and the victim, but it confirmed that a person had been killed.","The responsible police in Lübeck initially did not want to make any statements about the course of events or the relationship between perpetrator and victim; however, they confirmed that a person had been killed.","The police in Lübeck were initially reluctant to give any information about the circumstances of the case or the relationship between the perpetrator and the victim, but they did confirm that a person had been killed.",The responsible police in Lübeck did not want to give any,0.819,36.29,45.36,2.21,-34.08,0.8739,0.8996,0.49,-0.3839
"Nachdem ihn die Polizei angehalten hatte, entdeckten sie den Getränkebecher zwischen seinen Beinen.",When police stopped him they discovered the takeaway drink between his legs.,"After being stopped by police, they found the cup between his legs.","After he had been stopped by the police, they found a drink between his legs.","After being stopped by the police, they found the drink container between his legs.",0.819,21.14,24.8,18.75,-2.3900000000000006,0.7904,0.8444,0.8383,0.047900000000000054
Zweifacher Torschütze in Piräus: Bayern-Star Thomas Müller hat einfach einen Lauf.,Double goal scorer in Piraeus: Bayern star Thomas Müller is simply on a roll.,Double scorer in Piraeus: Bayern star Thomas Müller is simply on the run.,Two-goal scorer in Piraeus: Bayern star Thomas Müller is on a roll.,"Double goal scorer in Piraeus: Bayern star Thomas Müller is simply on a roll. The German ""Zweifacher Torschütze"" should be ""double goal scorer"" not ""two-goal scorer"" - the target uses more formal terminology. The phrase ""hat einfach einen Lauf"" should be ""is simply on a roll"" not ""is on a roll"" - the target emphasizes ""simply",0.819,68.4,67.84,20.51,-47.89,0.8116,0.8945,0.4801,-0.33149999999999996
"Nach der Einigung muss Tesla nun einen von außen kommenden Chairman finden, zwei unabhängige Vorstandsmitglieder einstellen und außerdem einen Ausschuss einrichten, der Musks Kommunikation überwacht.","According to the agreement, Tesla now has to find external chairman, appoint two independent board members and also set up a committee to monitor Musk's communication.","After the settlement, Tesla must now find an outside chairman, hire two independent directors and also set up a committee to oversee Musk's communications.","After the agreement, Tesla must now find a chairman from outside, appoint two independent directors and also set up a committee to monitor Musk's communications.","Following the agreement, Tesla now needs to find an outside chairman, appoint two independent directors and establish a committee to oversee Musk's communication. The committee will be",0.819,27.5,46.22,33.11,5.609999999999999,0.8972,0.9161,0.8781,-0.019100000000000006
"Man kann damit zum Beispiel untersuchen, wie viele Modelle einer bestimmten Automarke aufgrund von Pannen in die Werkstatt mussten oder wie viele von ihnen in einem bestimmten Zeitraum in einen schweren Unfall verwickelt waren.","You can study, for example, how many models of a particular make have gone to a shop because of malfunctions or how many have been in serious accidents in a certain period.","For example, it can be used to find out how many models of a particular brand had to go to the garage due to breakdowns, or how many of them were involved in a serious accident","For example, it can be used to investigate how many models of a particular make have had to go into the garage because of breakdowns, or how many have been involved in serious accidents over a given period of time.","For example, it can be used to examine how many models of a certain car brand had to be taken to the workshop due to breakdowns, or how many were involved in serious accidents.",0.819,19.24,30.98,18.36,-0.879999999999999,0.878,0.8821,0.8836,0.005600000000000049
"Seine Mutter, Donna, 30, sagte: „Fenton und Toffee sind ein großartiges Gespann.“","His mother Donna, 30, said: ""Fenton and Toffee are a great double act.""","His mother, Donna, 30, said: ""Fenton and Toffee are a great team.""","His mother, Donna, 30, said: 'Fenton and Toffee are a great team'.","His mother, Donna, 30, said: ""Fenton and Toffee are a great couple.""",0.819,72.84,48.11,72.84,0.0,0.9366,0.9231,0.9296,-0.007000000000000006
Während einer Sitzung des Komitees für Landnutzung des Gemeinderats in diesem Monat haben Vertreter der Stadtverwaltung und Avalon Bay einen Vorschlag für den Kauf der Straße durch das Bauunternehmen entworfen.,"At a meeting of the neighborhood community board's land use committee this month, representatives of the city agency and Avalon Bay outlined a proposal for the developer to buy the street.","During a meeting of the council's land use committee this month, city officials and Avalon Bay presented a proposal for the developer to buy the street.","During a meeting of the Committee on Land Use of the Town Council this month, representatives of the City and Avalon Bay put forward a proposal for the purchase of the street by the construction company.",Representatives of the city and Avalon Bay presented a proposal for the city to buy the street from the developer during a meeting of the Committee on Land Use of the Town Council this month. The developer is Avalon Bay.,0.819,52.32,29.04,23.3,-29.02,0.8678,0.8517,0.8264,-0.04139999999999999
"Einen Tag später wurde ein 50-jähriger Mann mit acht Schüssen ermordet, nachdem er sein Haus verlassen hatte, um seine Arbeit als Müllfahrer zu verrichten.","A day later in Nezahualcóyotl, a gentleman of 50 years, was assassinated with eight shots after leaving his house to collect garbage.","A day later, a 50-year-old man was shot eight times after leaving his home to go to work as a garbage collector.","The next day, a 50-year-old man was shot dead with eight bullets after he had left his house to go to work as a refuse collector.","A day later, a 50-year-old man was murdered with eight shots after leaving his home to work as a garbage collector.",0.819,11.82,7.77,28.2,16.38,0.7991,0.811,0.8222,0.02310000000000001
"Wie Sie wissen, erfolgten diese Maßnahmen, obwohl der Senat die Möglichkeit außer Betracht gezogen hatte, weil er sie als Verstoß gegen die freie Meinungsäußerung in den sozialen Netzwerken betrachtete.","As you know, the action was taken even though the Senate had ruled out the possibility, deeming it an infringement of freedom of expression on social networks.","As you know, these measures were taken despite the Senate having ruled out the possibility because it considered them to be a violation of freedom of expression on social networks.","As you know, these measures were taken despite the fact that the Senate had ruled out the possibility because it considered them to be a violation of freedom of expression on social networks.","As you know, these measures were taken despite the fact that the Senate had ruled out the possibility because it considered them to be a violation of freedom of expression on social networks.",0.819,38.82,43.68,43.68,4.859999999999999,0.8984,0.8972,0.8972,-0.0011999999999999789
"Als er am Ende des Krieges in britische Gefangenschaft kam und man ihn in ein Kriegsgefangenenlager nach Holstein brachte, kamen Dutzende weitere böhmische Deutsche zu ihm, er solle ihnen Tschechisch beibringen.","When he was captured by the British at the end of the war and placed in a prison camp in Holstein, tens of other Czech Germans went to him so that he would teach them Czech.","When he ended up in British captivity at the end of the war and was taken to a prisoner of war camp in Holstein, dozens of other Czech Germans came to him, asking him to teach","When he ended up in British captivity at the end of the war and was taken to a prisoner-of-war camp in Holstein, he was joined by dozens of other Czech Germans who wanted him to teach them Czech.","When he was captured by the British at the end of the war and was taken to a prisoner of war camp in Holstein, dozens of other Bohemian Germans came to him and asked him to teach them Czech.",0.819,31.81,36.27,47.36,15.55,0.8391,0.8606,0.8946,0.055499999999999994
"Dasselbe gilt für das Erarta, jedoch mit dem Unterschied, dass sie ehrlich sagen, dass sie nicht alle zeitgenössische Kunst annehmen und einige Maler sich deshalb andere Museen suchen müssen.","Even Erart, but they're different because they say honestly that we don't accept all modern art. There are some artists, who need to find other museums for themselves.","The same applies to Erarta, but with the difference that they honestly say that they do not accept all contemporary art and some painters have to look for other museums.","The same is true of Erarta, but with the difference that they are honest enough to say that they do not accept all contemporary art and that some painters have to look for other museums.","The same goes for Erarta, but with the difference that they honestly say that they do not accept all contemporary art and some painters have to look for other museums.",0.819,5.05,4.34,5.05,0.0,0.8222,0.8241,0.8261,0.0038999999999999035
